,q05,q10,q50,q90,q95
-53,-0.022304179884045205,-0.01365334007852655,0.011131873150103392,0.03622401781829135,0.04482732576806405
-52,-0.02248297148900985,-0.013413837827603642,0.011745446684164482,0.03651413140879797,0.045135395344445724
-51,-0.02349558720098866,-0.013583145855392656,0.01193159644598382,0.03723638131253804,0.04705845223202497
-50,-0.022333415929451667,-0.013734401479515075,0.012792539494888497,0.03845627303601801,0.04798578749023249
-49,-0.023295354073569256,-0.013374859280897846,0.01281794419914281,0.03881166157571492,0.04882062733889585
-48,-0.0228337067073971,-0.013582513300472754,0.013216125718536195,0.04013951834076742,0.04864937163381414
-47,-0.024049422631905615,-0.013216021951947465,0.013765353369707169,0.04033005519704708,0.05002797975092444
-46,-0.024099289338440025,-0.014341300478632602,0.013887808645345855,0.04101887944061863,0.05032134902039116
-45,-0.02405971700614127,-0.01365878230899561,0.013905073612632443,0.041481876243269836,0.050590390649635386
-44,-0.02373281786856064,-0.014134355489970876,0.014392478577890683,0.04182976020850672,0.05157981586853607
-43,-0.023443856089591673,-0.013836778960749883,0.014595468254181104,0.04246947374250371,0.05166093864064758
-42,-0.024122852265385523,-0.014218734621636784,0.014698477789872138,0.04374289325391731,0.052880170873417356
-41,-0.022917659711035748,-0.014541645562913028,0.015515685611808251,0.04439445843014246,0.05465600177863611
-40,-0.023000100001558867,-0.014617353561021982,0.01577224892840416,0.04477541267614139,0.05416259597062958
-39,-0.023191483525829427,-0.014410755237636389,0.01619770890081896,0.0454001062605125,0.055194111634304766
-38,-0.022870448364426914,-0.013976185411246426,0.016600264064342212,0.04603738555945111,0.05605008435402084
-37,-0.022352905178371293,-0.014238955039245748,0.016626002076807797,0.04670303390720071,0.057964644576546
-36,-0.022850500757372137,-0.013622061331998319,0.017000740849450573,0.04724585626449572,0.05938168937000631
-35,-0.023333888376647644,-0.013255459704582395,0.017190112946677178,0.04817233195827638,0.05922501045196347
-34,-0.023278131676847356,-0.013515237292379875,0.017384251358056397,0.04842825399548617,0.058890036217285356
-33,-0.023528185956938678,-0.013550350769263891,0.017769870664862103,0.048917589204520544,0.05996652839240612
-32,-0.02353361873467064,-0.012842796931299782,0.01797083159758127,0.04982383769245326,0.06114907848659209
-31,-0.02248924425648002,-0.01290047690157585,0.01809364839719979,0.050162190093261304,0.06149082273046879
-30,-0.023625006999523888,-0.013254248047556117,0.018640306382582104,0.050536397848214315,0.062332893450125895
-29,-0.02287541345892184,-0.012794820438262001,0.0188676628749825,0.0518907358104095,0.06466906577303182
-28,-0.02302291414608469,-0.0131374748685411,0.019411444260417077,0.053077541966032066,0.06458261682175687
-27,-0.023385528075796237,-0.013456515615457304,0.019810634449334414,0.05311804769112061,0.0651290997475156
-26,-0.022878083643156806,-0.013109883113389266,0.019435566555854683,0.054073722833011074,0.0650084532230739
-25,-0.023717293931934173,-0.01325188287462201,0.019893106269156784,0.05384845846479377,0.06604046377358361
