,q05,q10,q50,q90,q95
-26,-0.010805273810317787,-0.0040164410062284595,0.019932630600582125,0.04475573077398495,0.05250484886320516
-25,-0.01078013597283054,-0.0036947908669346615,0.020247227958237565,0.04480377744796612,0.05335216259278103
-24,-0.010576608051669335,-0.003294239033448223,0.020333160019361585,0.04555011172898758,0.053691742093509534
-23,-0.010228321442058923,-0.0035265511652470246,0.020548872110033208,0.045749727034346356,0.055256689787979374
-22,-0.010656050790404036,-0.003068388648630147,0.021089624426923477,0.04636497524968772,0.05639178607296311
-21,-0.010784392362349252,-0.0030908886890806168,0.021332128685346785,0.04665029645754252,0.05617123217724833
-20,-0.009588546071288631,-0.0024132817993514,0.02191364220800185,0.04761784191691116,0.057116723048306145
-19,-0.009390095120984893,-0.0028419621205219374,0.021922191758615747,0.048225197537323995,0.05606415393962516
-18,-0.00975878398653371,-0.0024239523326591073,0.022547451095801495,0.04817640487691595,0.05689325256835661
-17,-0.009444649940445285,-0.001977876771749659,0.02314213357572413,0.04849308578734404,0.056706105123406424
-16,-0.009735677794470505,-0.0019147066133905143,0.02328259417421967,0.04836173556832126,0.05678407053430291
-15,-0.010005050127537224,-0.0015092247934456677,0.023500035285404307,0.049253132032906925,0.05749054029569716
-14,-0.009243658791735767,-0.001501356383409781,0.023715640971536302,0.049852865758435304,0.05805003520070269
-13,-0.009061519822039154,-0.0013854656653605616,0.02441970092748949,0.05065980530871614,0.058623259563131754
-12,-0.009136162107057566,-0.001374931312542684,0.024417342944182532,0.05147476252536285,0.05944844277087606
-11,-0.00900311111702379,-0.001245712803653673,0.024752540917128852,0.05224533251448406,0.06027663433954921
-10,-0.008519571562986676,-0.0010274685444852361,0.024977585614747014,0.05312310342212319,0.06074007665432509
-9,-0.007629266505000811,-0.0007073036061287281,0.025555192424912367,0.05322879961218449,0.06136449794948434
-8,-0.007624720642949859,-0.0005932168422435472,0.025938728015837527,0.053989105229280895,0.06130256016008395
